subject,name,fold
training01_01,mri_1_295,3
training01_01,mri_1_296,3
training01_01,mri_1_297,3
training01_01,mri_1_298,3
training01_01,mri_1_299,3
training01_01,mri_1_300,3
training01_01,mri_1_301,3
training01_01,mri_1_302,3
training01_01,mri_1_303,3
training01_01,mri_1_304,3
training01_01,mri_1_305,3
training01_01,mri_1_306,3
training01_01,mri_1_307,3
training01_01,mri_1_308,3
training01_01,mri_1_309,3
training01_01,mri_1_310,3
training01_01,mri_1_311,3
training01_01,mri_1_312,3
training01_01,mri_1_313,3
training01_01,mri_1_314,3
training01_01,mri_1_315,3
training01_01,mri_1_316,3
training01_01,mri_1_317,3
training01_01,mri_1_318,3
training01_01,mri_1_319,3
training01_01,mri_1_320,3
training01_01,mri_1_321,3
training01_01,mri_1_322,3
training01_01,mri_1_323,3
training01_01,mri_1_324,3
training01_01,mri_1_325,3
training01_01,mri_1_326,3
training01_01,mri_1_327,3
training01_01,mri_1_328,3
training01_01,mri_1_329,3
training01_01,mri_1_330,3
training01_01,mri_1_331,3
training01_01,mri_1_332,3
training01_01,mri_1_333,3
training01_01,mri_1_334,3
training01_01,mri_1_335,3
training01_01,mri_1_336,3
training01_01,mri_1_337,3
training01_01,mri_1_338,3
training01_01,mri_1_339,3
training01_01,mri_1_340,3
training01_01,mri_1_341,3
training01_01,mri_1_342,3
training01_01,mri_1_343,3
training01_01,mri_1_344,3
training01_01,mri_1_345,3
training01_01,mri_1_346,3
training01_01,mri_1_347,3
training01_01,mri_1_348,3
training01_01,mri_1_349,3
training01_01,mri_1_352,3
training01_01,mri_1_353,3
training01_01,mri_1_354,3
training01_01,mri_1_355,3
training01_01,mri_1_359,3
training01_01,mri_1_360,3
training01_01,mri_1_361,3
training01_01,mri_1_362,3
training01_01,mri_1_363,3
training01_01,mri_1_364,3
training01_01,mri_1_365,3
training01_01,mri_1_366,3
training01_01,mri_1_367,3
training01_01,mri_1_368,3
training01_01,mri_1_369,3
training01_01,mri_1_370,3
training01_01,mri_1_371,3
training01_01,mri_1_372,3
training01_01,mri_1_373,3
training01_01,mri_1_374,3
training01_01,mri_1_375,3
training01_01,mri_1_376,3
training01_01,mri_1_377,3
training01_01,mri_1_378,3
training01_01,mri_1_379,3
training01_01,mri_1_380,3
training01_01,mri_1_381,3
training01_01,mri_1_382,3
training01_01,mri_1_383,3
training01_01,mri_1_384,3
training01_01,mri_1_385,3
training01_01,mri_1_386,3
training01_01,mri_1_387,3
training01_01,mri_1_388,3
training01_01,mri_1_389,3
training01_01,mri_1_390,3
training01_01,mri_1_391,3
training01_01,mri_1_392,3
training01_01,mri_1_393,3
training01_01,mri_1_394,3
training01_01,mri_1_395,3
training01_01,mri_1_396,3
training01_01,mri_1_397,3
training01_01,mri_1_398,3
training01_01,mri_1_399,3
training01_01,mri_1_400,3
training01_01,mri_1_401,3
training01_01,mri_1_402,3
training01_01,mri_1_403,3
training01_01,mri_1_404,3
training01_01,mri_1_405,3
training01_01,mri_1_406,3
training01_01,mri_1_407,3
training01_01,mri_1_408,3
training01_01,mri_1_409,3
training01_01,mri_1_410,3
training01_01,mri_1_411,3
training01_01,mri_1_412,3
training01_01,mri_1_413,3
training01_01,mri_1_414,3
training01_01,mri_1_415,3
training01_01,mri_1_416,3
training01_01,mri_1_417,3
training01_01,mri_1_418,3
training01_01,mri_1_419,3
training01_01,mri_1_422,3
training01_01,mri_1_423,3
training01_01,mri_1_424,3
training01_01,mri_1_425,3
training01_01,mri_1_429,3
training01_01,mri_1_430,3
training01_01,mri_1_431,3
training01_01,mri_1_432,3
training01_01,mri_1_433,3
training01_01,mri_1_434,3
training01_01,mri_1_435,3
training01_01,mri_1_436,3
training01_01,mri_1_437,3
training01_01,mri_1_438,3
training01_01,mri_1_439,3
training01_01,mri_1_440,3
training01_01,mri_1_441,3
training01_01,mri_1_442,3
training01_01,mri_1_443,3
training01_01,mri_1_444,3
training01_01,mri_1_445,3
training01_01,mri_1_446,3
training01_01,mri_1_447,3
training01_01,mri_1_448,3
training01_01,mri_1_449,3
training01_01,mri_1_450,3
training01_01,mri_1_451,3
training01_01,mri_1_452,3
training01_01,mri_1_453,3
training01_01,mri_1_454,3
training01_01,mri_1_455,3
training01_01,mri_1_456,3
training01_01,mri_1_457,3
training01_01,mri_1_458,3
training01_01,mri_1_459,3
training01_01,mri_1_460,3
training01_01,mri_1_461,3
training01_01,mri_1_462,3
training01_01,mri_1_463,3
training01_01,mri_1_464,3
training01_01,mri_1_465,3
training01_01,mri_1_466,3
training01_01,mri_1_467,3
training01_01,mri_1_468,3
training01_01,mri_1_469,3
training01_01,mri_1_470,3
training01_01,mri_1_471,3
training01_01,mri_1_472,3
training01_01,mri_1_473,3
training01_01,mri_1_474,3
training01_01,mri_1_475,3
training01_01,mri_1_476,3
training01_01,mri_1_477,3
training01_01,mri_1_478,3
training01_01,mri_1_479,3
training01_01,mri_1_480,3
training01_01,mri_1_481,3
training01_01,mri_1_482,3
training01_01,mri_1_483,3
training01_01,mri_1_484,3
training01_01,mri_1_485,3
training01_01,mri_1_486,3
training01_01,mri_1_487,3
training01_01,mri_1_488,3
training01_01,mri_1_489,3
training01_02,mri_2_1,10
training01_02,mri_2_2,10
training01_02,mri_2_3,10
training01_02,mri_2_4,10
training01_02,mri_2_5,10
training01_02,mri_2_8,10
training01_02,mri_2_9,10
training01_02,mri_2_10,10
training01_02,mri_2_11,10
training01_02,mri_2_12,10
training01_02,mri_2_14,10
training01_02,mri_2_15,10
training01_02,mri_2_16,10
training01_02,mri_2_17,10
training01_02,mri_2_18,10
training01_02,mri_2_19,10
training01_02,mri_2_20,10
training01_02,mri_2_21,10
training01_02,mri_2_22,10
training01_02,mri_2_23,10
training01_02,mri_2_24,10
training01_02,mri_2_25,10
training01_02,mri_2_26,10
training01_02,mri_2_27,10
training01_02,mri_2_28,10
training01_02,mri_2_29,10
training01_02,mri_2_30,10
training01_02,mri_2_31,10
training01_02,mri_2_32,10
training01_02,mri_2_33,10
training01_02,mri_2_34,10
training01_02,mri_2_35,10
training01_02,mri_2_36,10
training01_02,mri_2_37,10
training01_02,mri_2_38,10
training01_02,mri_2_39,10
training01_02,mri_2_40,10
training01_02,mri_2_41,10
training01_02,mri_2_42,10
training01_02,mri_2_43,10
training01_02,mri_2_44,10
training01_02,mri_2_45,10
training01_02,mri_2_46,10
training01_02,mri_2_47,10
training01_02,mri_2_48,10
training01_02,mri_2_49,10
training01_02,mri_2_50,10
training01_02,mri_2_51,10
training01_02,mri_2_52,10
training01_02,mri_2_53,10
training01_02,mri_2_54,10
training01_02,mri_2_55,10
training01_02,mri_2_57,10
training01_02,mri_2_58,10
training01_02,mri_2_59,10
training01_02,mri_2_60,10
training01_02,mri_2_61,10
training01_02,mri_2_62,10
training01_02,mri_2_64,10
training01_02,mri_2_65,10
training01_02,mri_2_66,10
training01_02,mri_2_67,10
training01_02,mri_2_68,10
training01_02,mri_2_69,10
training01_02,mri_2_71,10
training01_02,mri_2_72,10
training01_02,mri_2_73,10
training01_02,mri_2_74,10
training01_02,mri_2_75,10
training01_02,mri_2_78,10
training01_02,mri_2_79,10
training01_02,mri_2_80,10
training01_02,mri_2_81,10
training01_02,mri_2_82,10
training01_02,mri_2_84,10
training01_02,mri_2_85,10
training01_02,mri_2_86,10
training01_02,mri_2_87,10
training01_02,mri_2_88,10
training01_02,mri_2_89,10
training01_02,mri_2_90,10
training01_02,mri_2_91,10
training01_02,mri_2_92,10
training01_02,mri_2_93,10
training01_02,mri_2_94,10
training01_02,mri_2_95,10
training01_02,mri_2_96,10
training01_02,mri_2_97,10
training01_02,mri_2_98,10
training01_02,mri_2_99,10
training01_02,mri_2_100,10
training01_02,mri_2_101,10
training01_02,mri_2_102,10
training01_02,mri_2_103,10
training01_02,mri_2_104,10
training01_02,mri_2_105,10
training01_02,mri_2_106,10
training01_02,mri_2_107,10
training01_02,mri_2_108,10
training01_02,mri_2_109,10
training01_02,mri_2_110,10
training01_02,mri_2_111,10
training01_02,mri_2_112,10
training01_02,mri_2_113,10
training01_02,mri_2_114,10
training01_02,mri_2_115,10
training01_02,mri_2_116,10
training01_02,mri_2_117,10
training01_02,mri_2_118,10
training01_02,mri_2_119,10
training01_02,mri_2_120,10
training01_02,mri_2_121,10
training01_02,mri_2_122,10
training01_02,mri_2_123,10
training01_02,mri_2_124,10
training01_02,mri_2_125,10
training01_02,mri_2_127,10
training01_02,mri_2_128,10
training01_02,mri_2_129,10
training01_02,mri_2_130,10
training01_02,mri_2_131,10
training01_02,mri_2_132,10
training01_02,mri_2_134,10
training01_02,mri_2_135,10
training01_02,mri_2_136,10
training01_02,mri_2_137,10
training01_02,mri_2_138,10
training01_02,mri_2_139,10
training01_02,mri_2_141,10
training01_02,mri_2_142,10
training01_02,mri_2_143,10
training01_02,mri_2_144,10
training01_02,mri_2_145,10
training01_02,mri_2_148,10
training01_02,mri_2_149,10
training01_02,mri_2_150,10
training01_02,mri_2_151,10
training01_02,mri_2_152,10
training01_02,mri_2_154,10
training01_02,mri_2_155,10
training01_02,mri_2_156,10
training01_02,mri_2_157,10
training01_02,mri_2_158,10
training01_02,mri_2_159,10
training01_02,mri_2_160,10
training01_02,mri_2_161,10
training01_02,mri_2_162,10
training01_02,mri_2_163,10
training01_02,mri_2_164,10
training01_02,mri_2_165,10
training01_02,mri_2_166,10
training01_02,mri_2_167,10
training01_02,mri_2_168,10
training01_02,mri_2_169,10
training01_02,mri_2_170,10
training01_02,mri_2_171,10
training01_02,mri_2_172,10
training01_02,mri_2_173,10
training01_02,mri_2_174,10
training01_02,mri_2_175,10
training01_02,mri_2_176,10
training01_02,mri_2_177,10
training01_02,mri_2_178,10
training01_02,mri_2_179,10
training01_02,mri_2_180,10
training01_02,mri_2_181,10
training01_02,mri_2_182,10
training01_02,mri_2_183,10
training01_02,mri_2_184,10
training01_02,mri_2_185,10
training01_02,mri_2_186,10
training01_02,mri_2_187,10
training01_02,mri_2_188,10
training01_02,mri_2_189,10
training01_02,mri_2_190,10
training01_02,mri_2_191,10
training01_02,mri_2_192,10
training01_02,mri_2_193,10
training01_02,mri_2_194,10
training01_02,mri_2_195,10
training01_02,mri_2_197,10
training01_02,mri_2_198,10
training01_02,mri_2_199,10
training01_02,mri_2_200,10
training01_02,mri_2_201,10
training01_02,mri_2_202,10
training01_02,mri_2_204,10
training01_02,mri_2_205,10
training01_02,mri_2_206,10
training01_02,mri_2_207,10
training01_02,mri_2_208,10
training01_02,mri_2_209,10
training01_02,mri_2_211,10
training01_02,mri_2_212,10
training01_02,mri_2_213,10
training01_02,mri_2_214,10
training01_02,mri_2_215,10
training01_02,mri_2_218,10
training01_02,mri_2_219,10
training01_02,mri_2_220,10
training01_02,mri_2_221,10
training01_02,mri_2_222,10
training01_02,mri_2_223,10
training01_02,mri_2_224,10
training01_02,mri_2_225,10
training01_02,mri_2_226,10
training01_02,mri_2_227,10
training01_02,mri_2_228,10
training01_02,mri_2_229,10
training01_02,mri_2_230,10
training01_02,mri_2_231,10
training01_02,mri_2_232,10
training01_02,mri_2_233,10
training01_02,mri_2_234,10
training01_02,mri_2_235,10
training01_02,mri_2_236,10
training01_02,mri_2_237,10
training01_02,mri_2_238,10
training01_02,mri_2_239,10
training01_02,mri_2_240,10
training01_02,mri_2_241,10
training01_02,mri_2_242,10
training01_02,mri_2_243,10
training01_02,mri_2_244,10
training01_02,mri_2_245,10
training01_02,mri_2_246,10
training01_02,mri_2_247,10
training01_02,mri_2_248,10
training01_02,mri_2_249,10
training01_02,mri_2_250,10
training01_02,mri_2_251,10
training01_02,mri_2_252,10
training01_02,mri_2_253,10
training01_02,mri_2_254,10
training01_02,mri_2_255,10
training01_02,mri_2_256,10
training01_02,mri_2_257,10
training01_02,mri_2_258,10
training01_02,mri_2_259,10
training01_02,mri_2_260,10
training01_02,mri_2_261,10
training01_02,mri_2_262,10
training01_02,mri_2_263,10
training01_02,mri_2_264,10
training01_02,mri_2_265,10
training01_02,mri_2_266,10
training01_02,mri_2_267,10
training01_02,mri_2_268,10
training01_02,mri_2_269,10
training01_02,mri_2_270,10
training01_02,mri_2_271,10
training01_02,mri_2_272,10
training01_02,mri_2_273,10
training01_02,mri_2_274,10
training01_02,mri_2_275,10
training01_02,mri_2_276,10
training01_02,mri_2_277,10
training01_02,mri_2_278,10
training01_02,mri_2_279,10
training01_02,mri_2_281,10
training01_02,mri_2_282,10
training01_02,mri_2_283,10
training01_02,mri_2_284,10
training01_02,mri_2_285,10
training01_02,mri_2_288,10
training01_02,mri_2_289,10
training01_02,mri_2_290,10
training01_02,mri_2_291,10
training01_02,mri_2_292,10
training01_02,mri_2_293,10
training01_02,mri_2_294,10
training01_02,mri_2_295,10
training01_02,mri_2_296,10
training01_02,mri_2_297,10
training01_02,mri_2_298,10
training01_02,mri_2_299,10
training01_02,mri_2_300,10
training01_02,mri_2_301,10
training01_02,mri_2_302,10
training01_02,mri_2_303,10
training01_02,mri_2_304,10
training01_02,mri_2_305,10
training01_02,mri_2_306,10
training01_02,mri_2_307,10
training01_02,mri_2_308,10
training01_02,mri_2_309,10
training01_02,mri_2_310,10
training01_02,mri_2_311,10
training01_02,mri_2_312,10
training01_02,mri_2_313,10
training01_02,mri_2_314,10
training01_02,mri_2_315,10
training01_02,mri_2_316,10
training01_02,mri_2_317,10
training01_02,mri_2_318,10
training01_02,mri_2_319,10
training01_02,mri_2_320,10
training01_02,mri_2_321,10
training01_02,mri_2_322,10
training01_02,mri_2_323,10
training01_02,mri_2_324,10
training01_02,mri_2_325,10
training01_02,mri_2_326,10
training01_02,mri_2_327,10
training01_02,mri_2_328,10
training01_02,mri_2_329,10
training01_02,mri_2_330,10
training01_02,mri_2_331,10
training01_02,mri_2_332,10
training01_02,mri_2_333,10
training01_02,mri_2_334,10
training01_02,mri_2_335,10
training01_02,mri_2_336,10
training01_02,mri_2_337,10
training01_02,mri_2_338,10
training01_02,mri_2_339,10
training01_02,mri_2_340,10
training01_02,mri_2_341,10
training01_02,mri_2_342,10
training01_02,mri_2_343,10
training01_02,mri_2_344,10
training01_02,mri_2_345,10
training01_02,mri_2_346,10
training01_02,mri_2_347,10
training01_02,mri_2_348,10
training01_02,mri_2_349,10
training01_02,mri_2_352,10
training01_02,mri_2_353,10
training01_02,mri_2_354,10
training01_02,mri_2_355,10
training01_02,mri_2_359,10
training01_02,mri_2_360,10
training01_02,mri_2_361,10
training01_02,mri_2_362,10
training01_02,mri_2_363,10
training01_02,mri_2_364,10
training01_02,mri_2_365,10
training01_02,mri_2_366,10
training01_02,mri_2_367,10
training01_02,mri_2_368,10
training01_02,mri_2_369,10
training01_02,mri_2_370,10
training01_02,mri_2_371,10
training01_02,mri_2_372,10
training01_02,mri_2_373,10
training01_02,mri_2_374,10
training01_02,mri_2_375,10
training01_02,mri_2_376,10
training01_02,mri_2_377,10
training01_02,mri_2_378,10
training01_02,mri_2_379,10
training01_02,mri_2_380,10
training01_02,mri_2_381,10
training01_02,mri_2_382,10
training01_02,mri_2_383,10
training01_02,mri_2_384,10
training01_02,mri_2_385,10
training01_02,mri_2_386,10
training01_02,mri_2_387,10
training01_02,mri_2_388,10
training01_02,mri_2_389,10
training01_02,mri_2_390,10
training01_02,mri_2_391,10
training01_02,mri_2_392,10
training01_02,mri_2_393,10
training01_02,mri_2_394,10
training01_02,mri_2_395,10
training01_02,mri_2_396,10
training01_02,mri_2_397,10
training01_02,mri_2_398,10
training01_02,mri_2_399,10
training01_02,mri_2_400,10
training01_02,mri_2_401,10
training01_02,mri_2_402,10
training01_02,mri_2_403,10
training01_02,mri_2_404,10
training01_02,mri_2_405,10
training01_02,mri_2_406,10
training01_02,mri_2_407,10
training01_02,mri_2_408,10
training01_02,mri_2_409,10
training01_02,mri_2_410,10
training01_02,mri_2_411,10
training01_02,mri_2_412,10
training01_02,mri_2_413,10
training01_02,mri_2_414,10
training01_02,mri_2_415,10
training01_02,mri_2_416,10
training01_02,mri_2_417,10
training01_02,mri_2_418,10
training01_02,mri_2_419,10
training01_02,mri_2_422,10
training01_02,mri_2_423,10
training01_02,mri_2_424,10
training01_02,mri_2_425,10
training01_02,mri_2_429,10
training01_02,mri_2_430,10
training01_02,mri_2_431,10
training01_02,mri_2_432,10
training01_02,mri_2_433,10
training01_02,mri_2_434,10
training01_02,mri_2_435,10
training01_02,mri_2_436,10
training01_02,mri_2_437,10
training01_02,mri_2_438,10
training01_02,mri_2_439,10
training01_02,mri_2_440,10
training01_02,mri_2_441,10
training01_02,mri_2_442,10
training01_02,mri_2_443,10
training01_02,mri_2_444,10
training01_02,mri_2_445,10
training01_02,mri_2_446,10
training01_02,mri_2_447,10
training01_02,mri_2_448,10
training01_02,mri_2_449,10
training01_02,mri_2_450,10
training01_02,mri_2_451,10
training01_02,mri_2_452,10
training01_02,mri_2_453,10
training01_02,mri_2_454,10
training01_02,mri_2_455,10
training01_02,mri_2_456,10
training01_02,mri_2_457,10
training01_02,mri_2_458,10
training01_02,mri_2_459,10
training01_02,mri_2_460,10
training01_02,mri_2_461,10
training01_02,mri_2_462,10
training01_02,mri_2_463,10
training01_02,mri_2_464,10
training01_02,mri_2_465,10
training01_02,mri_2_466,10
training01_02,mri_2_467,10
training01_02,mri_2_468,10
training01_02,mri_2_469,10
training01_02,mri_2_470,10
training01_02,mri_2_471,10
training01_02,mri_2_472,10
training01_02,mri_2_473,10
training01_02,mri_2_474,10
training01_02,mri_2_475,10
training01_02,mri_2_476,10
training01_02,mri_2_477,10
training01_02,mri_2_478,10
training01_02,mri_2_479,10
training01_02,mri_2_480,10
training01_02,mri_2_481,10
training01_02,mri_2_482,10
training01_02,mri_2_483,10
training01_02,mri_2_484,10
training01_02,mri_2_485,10
training01_02,mri_2_486,10
training01_02,mri_2_487,10
training01_02,mri_2_488,10
training01_02,mri_2_489,10
training01_03,mri_3_1,7
training01_03,mri_3_2,7
training01_03,mri_3_3,7
training01_03,mri_3_4,7
training01_03,mri_3_5,7
training01_03,mri_3_8,7
training01_03,mri_3_9,7
training01_03,mri_3_10,7
training01_03,mri_3_11,7
training01_03,mri_3_12,7
training01_03,mri_3_14,7
training01_03,mri_3_15,7
training01_03,mri_3_16,7
training01_03,mri_3_17,7
training01_03,mri_3_18,7
training01_03,mri_3_19,7
training01_03,mri_3_20,7
training01_03,mri_3_21,7
training01_03,mri_3_22,7
training01_03,mri_3_23,7
training01_03,mri_3_24,7
training01_03,mri_3_25,7
training01_03,mri_3_26,7
training01_03,mri_3_27,7
training01_03,mri_3_28,7
training01_03,mri_3_29,7
training01_03,mri_3_30,7
training01_03,mri_3_31,7
training01_03,mri_3_32,7
training01_03,mri_3_33,7
training01_03,mri_3_34,7
training01_03,mri_3_35,7
training01_03,mri_3_36,7
training01_03,mri_3_37,7
training01_03,mri_3_38,7
training01_03,mri_3_39,7
training01_03,mri_3_40,7
training01_03,mri_3_41,7
training01_03,mri_3_42,7
training01_03,mri_3_43,7
training01_03,mri_3_44,7
training01_03,mri_3_45,7
training01_03,mri_3_46,7
training01_03,mri_3_47,7
training01_03,mri_3_48,7
training01_03,mri_3_49,7
training01_03,mri_3_50,7
training01_03,mri_3_51,7
training01_03,mri_3_52,7
training01_03,mri_3_53,7
training01_03,mri_3_54,7
training01_03,mri_3_55,7
training01_03,mri_3_57,7
training01_03,mri_3_58,7
training01_03,mri_3_59,7
training01_03,mri_3_60,7
training01_03,mri_3_61,7
training01_03,mri_3_62,7
training01_03,mri_3_64,7
training01_03,mri_3_65,7
training01_03,mri_3_66,7
training01_03,mri_3_67,7
training01_03,mri_3_68,7
training01_03,mri_3_71,7
training01_03,mri_3_72,7
training01_03,mri_3_73,7
training01_03,mri_3_74,7
training01_03,mri_3_75,7
training01_03,mri_3_78,7
training01_03,mri_3_79,7
training01_03,mri_3_80,7
training01_03,mri_3_81,7
training01_03,mri_3_82,7
training01_03,mri_3_84,7
training01_03,mri_3_85,7
training01_03,mri_3_86,7
training01_03,mri_3_87,7
training01_03,mri_3_88,7
training01_03,mri_3_89,7
training01_03,mri_3_90,7
training01_03,mri_3_91,7
training01_03,mri_3_92,7
training01_03,mri_3_93,7
training01_03,mri_3_94,7
training01_03,mri_3_95,7
training01_03,mri_3_96,7
